06-06-2019 22:07:22,377,0
06-06-2019 22:07:23,376,0
06-06-2019 22:07:24,377,0
06-06-2019 22:07:25,378,0
06-06-2019 22:07:26,379,0
06-06-2019 22:07:27,379,0
06-06-2019 22:07:28,377,0
06-06-2019 22:07:29,376,0
06-06-2019 22:07:30,375,0
06-06-2019 22:07:31,29,0
06-06-2019 22:07:32,27,1
06-06-2019 22:07:33,26,1
06-06-2019 22:07:34,26,1
06-06-2019 22:07:35,26,1
06-06-2019 22:07:36,26,1
06-06-2019 22:07:37,26,1
06-06-2019 22:07:38,26,1
06-06-2019 22:07:39,26,1
06-06-2019 22:07:40,26,1
06-06-2019 22:07:41,26,1
06-06-2019 22:07:42,26,1
06-06-2019 22:07:43,26,1
06-06-2019 22:07:44,26,1
06-06-2019 22:07:45,26,1
06-06-2019 22:07:46,26,1
06-06-2019 22:07:47,374,1
06-06-2019 22:07:48,390,0
06-06-2019 22:07:49,394,0
06-06-2019 22:07:50,394,0
06-06-2019 22:07:51,393,0
06-06-2019 22:07:52,391,0
06-06-2019 22:07:53,390,0
06-06-2019 22:07:54,391,0
06-06-2019 22:07:55,391,0
06-06-2019 22:07:56,392,0
06-06-2019 22:07:57,391,0
06-06-2019 22:07:58,391,0
06-06-2019 22:07:59,389,0
06-06-2019 22:08:00,388,0
06-06-2019 22:08:01,386,0
06-06-2019 22:08:02,387,0
06-06-2019 22:08:03,389,0
06-06-2019 22:08:04,391,0
06-06-2019 22:08:05,391,0
06-06-2019 22:08:06,390,0
06-06-2019 22:08:07,389,0
06-06-2019 22:08:08,388,0
06-06-2019 22:08:09,386,0
06-06-2019 22:08:10,387,0
06-06-2019 22:08:11,387,0
06-06-2019 22:08:12,388,0
06-06-2019 22:08:13,388,0
06-06-2019 22:08:14,388,0
06-06-2019 22:08:15,387,0
06-06-2019 22:08:16,386,0
06-06-2019 22:08:17,385,0
06-06-2019 22:08:18,383,0
06-06-2019 22:08:19,384,0
06-06-2019 22:08:20,385,0
06-06-2019 22:08:21,385,0
06-06-2019 22:08:22,386,0
06-06-2019 22:08:23,386,0
06-06-2019 22:08:24,385,0
06-06-2019 22:08:25,384,0
06-06-2019 22:08:26,383,0
06-06-2019 22:08:27,382,0
06-06-2019 22:08:28,382,0
06-06-2019 22:08:29,382,0
06-06-2019 22:08:30,383,0
06-06-2019 22:08:31,384,0
06-06-2019 22:08:32,384,0
06-06-2019 22:08:33,384,0
06-06-2019 22:08:34,383,0
06-06-2019 22:08:35,382,0
06-06-2019 22:08:36,380,0
06-06-2019 22:08:37,380,0
06-06-2019 22:08:38,381,0
06-06-2019 22:08:39,382,0
06-06-2019 22:08:40,382,0
06-06-2019 22:08:41,382,0
06-06-2019 22:08:42,382,0
06-06-2019 22:08:43,381,0
06-06-2019 22:08:44,380,0
06-06-2019 22:08:45,379,0
06-06-2019 22:08:46,379,0
06-06-2019 22:08:47,379,0
06-06-2019 22:08:48,378,0
06-06-2019 22:08:49,379,0
06-06-2019 22:08:50,379,0
06-06-2019 22:08:51,378,0
06-06-2019 22:08:52,377,0
06-06-2019 22:08:53,376,0
06-06-2019 22:08:54,375,0
06-06-2019 22:08:55,375,0
06-06-2019 22:08:56,376,0
06-06-2019 22:08:57,377,0
06-06-2019 22:08:58,377,0
06-06-2019 22:08:59,377,0
06-06-2019 22:09:00,377,0
06-06-2019 22:09:01,376,0
06-06-2019 22:09:02,375,0
06-06-2019 22:09:03,374,0
06-06-2019 22:09:04,374,0
06-06-2019 22:09:05,374,0
06-06-2019 22:09:06,376,0
06-06-2019 22:09:07,376,0
06-06-2019 22:09:08,377,0
